time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
1164248,-0.080385,-0.172751,-0.030642,-0.044928673,0.033512449,0.95577051,-0.613278,-0.154034,0.246538,1016.550781
1164348,-0.065961,-0.163511,-0.036705,-0.02487602,0.016267959,0.96793949,-0.609276,-0.149589,0.246268,1016.550781
1164448,-0.052923,-0.130853,-0.038455,-0.023422755,0.003642755,0.969025612,-0.607795,-0.152128,0.246641,1016.550781
1164548,-0.035439,-0.099662,-0.034425,-0.025137755,-0.007341633,0.957476735,-0.609278,-0.151084,0.246191,1016.550781
1164648,-0.016005,-0.077477,-0.02397,-0.023781224,-0.008947347,0.948505,-0.608256,-0.152024,0.244641,1016.550781
1164748,0.002414,-0.062883,-0.011833,-0.018027755,-0.008135918,0.95151,-0.605791,-0.150641,0.246218,1016.550781
1164848,0.011466,-0.038274,0.000731,-0.008017551,-0.007741633,0.969009388,-0.607776,-0.15208,0.245641,1016.550781
1164948,0.009204,-0.005105,0.010023,-0.003319694,-0.003620408,0.986702347,-0.605749,-0.148053,0.244346,1016.550781
1165048,-0.01104,0.0137,0.018671,-0.015241122,0.014372653,0.992018265,-0.606287,-0.149637,0.246269,1016.550781
1165148,-0.052468,0.012896,0.024156,-0.017491224,0.044774898,0.982961939,-0.602778,-0.147651,0.245372,1016.550781
1165248,-0.091718,0.006667,0.020717,-0.017045204,0.069848673,0.968870408,-0.602268,-0.14614,0.244948,1016.550781
1165348,-0.106416,0.005381,0.010381,-0.021619286,0.079680306,0.963002857,-0.604227,-0.148503,0.242821,1016.550781
